FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
3,IP,All Opioids and co-occurring disorders,Total,Total,11,11/01/2023,11/30/2023,31.46461107,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,11,11/01/2023,11/30/2023,37.24279835,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,11,11/01/2023,11/30/2023,33.83458647,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,11,11/01/2023,11/30/2023,47.5,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,12,12/01/2023,12/31/2023,13.39076923,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,12,12/01/2023,12/31/2023,31.55159614,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,12,12/01/2023,12/31/2023,35.95041322,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,12,12/01/2023,12/31/2023,35.98130841,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,12,12/01/2023,12/31/2023,43.62139918,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,13,01/01/2024,01/31/2024,13.71414942,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,13,01/01/2024,01/31/2024,29.92957746,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,13,01/01/2024,01/31/2024,37.42964353,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,13,01/01/2024,01/31/2024,37.88049605,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,13,01/01/2024,01/31/2024,49.6,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,14,02/01/2024,02/29/2024,13.65095672,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,14,02/01/2024,02/29/2024,30.12139605,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,14,02/01/2024,02/29/2024,36.73036093,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,14,02/01/2024,02/29/2024,34.28571429,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,14,02/01/2024,02/29/2024,44.4,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,15,03/01/2024,03/31/2024,13.74155355,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,15,03/01/2024,03/31/2024,31.68523677,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,15,03/01/2024,03/31/2024,35.08260447,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,15,03/01/2024,03/31/2024,35.58792924,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,15,03/01/2024,03/31/2024,45.45454545,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,16,04/01/2024,04/30/2024,13.87685825,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,16,04/01/2024,04/30/2024,31.13730929,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,16,04/01/2024,04/30/2024,37.73584906,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,16,04/01/2024,04/30/2024,36.34475597,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,16,04/01/2024,04/30/2024,45.96774194,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,17,05/01/2024,05/31/2024,14.05010918,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,17,05/01/2024,05/31/2024,28.7043665,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,17,05/01/2024,05/31/2024,38.00904977,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,17,05/01/2024,05/31/2024,34.26573427,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,17,05/01/2024,05/31/2024,46.58634538,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,18,06/01/2024,06/30/2024,13.57536544,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,18,06/01/2024,06/30/2024,28.87323944,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,18,06/01/2024,06/30/2024,35.92039801,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,18,06/01/2024,06/30/2024,35.94909862,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,18,06/01/2024,06/30/2024,48.54771784,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,19,07/01/2024,07/31/2024,14.30614346,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,19,07/01/2024,07/31/2024,28.57142857,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,19,07/01/2024,07/31/2024,35.9141791,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,19,07/01/2024,07/31/2024,35.51967709,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,19,07/01/2024,07/31/2024,48.14814815,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,20,08/01/2024,08/31/2024,13.9629436,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,20,08/01/2024,08/31/2024,28.95069532,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,20,08/01/2024,08/31/2024,34.07079646,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,20,08/01/2024,08/31/2024,34.26573427,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,20,08/01/2024,08/31/2024,48.35164835,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,21,09/01/2024,09/30/2024,14.14982164,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,21,09/01/2024,09/30/2024,29.28176796,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,21,09/01/2024,09/30/2024,37.95121951,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,21,09/01/2024,09/30/2024,35.36842105,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,21,09/01/2024,09/30/2024,44.85981308,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,22,10/01/2024,10/31/2024,14.19777489,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,22,10/01/2024,10/31/2024,30.02001334,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,22,10/01/2024,10/31/2024,37.74104683,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,22,10/01/2024,10/31/2024,35.78732106,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,22,10/01/2024,10/31/2024,45.2,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,23,11/01/2024,11/30/2024,13.63073877,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,23,11/01/2024,11/30/2024,30.41907514,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,23,11/01/2024,11/30/2024,33.23139653,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,23,11/01/2024,11/30/2024,34.90153173,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,23,11/01/2024,11/30/2024,47.78761062,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,24,12/01/2024,12/31/2024,12.74919181,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,24,12/01/2024,12/31/2024,27.16814159,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,24,12/01/2024,12/31/2024,32.66398929,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,24,12/01/2024,12/31/2024,31.17408907,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,24,12/01/2024,12/31/2024,42.92682927,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,1,01/01/2023,01/31/2023,5.073995772,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,1,01/01/2023,01/31/2023,1.030927835,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,2,02/01/2023,02/28/2023,2.816901408,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,2,02/01/2023,02/28/2023,1.428571429,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,3,03/01/2023,03/31/2023,2.716390424,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,3,03/01/2023,03/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,4,04/01/2023,04/30/2023,1.614583333,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,4,04/01/2023,04/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,5,05/01/2023,05/31/2023,1.829587036,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,5,05/01/2023,05/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,6,06/01/2023,06/30/2023,1.905972046,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,6,06/01/2023,06/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,7,07/01/2023,07/31/2023,2.081934184,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,7,07/01/2023,07/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,8,08/01/2023,08/31/2023,3.051643192,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,8,08/01/2023,08/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,9,09/01/2023,09/30/2023,3.298279159,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,9,09/01/2023,09/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,10,10/01/2023,10/31/2023,2.702702703,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,10,10/01/2023,10/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,11,11/01/2023,11/30/2023,2.969790067,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,11,11/01/2023,11/30/2023,1.204819277,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,12,12/01/2023,12/31/2023,3.464203233,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,12,12/01/2023,12/31/2023,1.428571429,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,13,01/01/2024,01/31/2024,5.101481075,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,13,01/01/2024,01/31/2024,1.25,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,14,02/01/2024,02/29/2024,4.603580563,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,14,02/01/2024,02/29/2024,3.076923077,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,15,03/01/2024,03/31/2024,2.320561252,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,15,03/01/2024,03/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,16,04/01/2024,04/30/2024,1.797385621,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,16,04/01/2024,04/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,17,05/01/2024,05/31/2024,2.038567493,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,17,05/01/2024,05/31/2024,1.063829787,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,18,06/01/2024,06/30/2024,1.470588235,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,18,06/01/2024,06/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,19,07/01/2024,07/31/2024,2.018745494,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,19,07/01/2024,07/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,20,08/01/2024,08/31/2024,4.285714286,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,20,08/01/2024,08/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,21,09/01/2024,09/30/2024,2.816901408,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,21,09/01/2024,09/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,22,10/01/2024,10/31/2024,1.846307385,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,22,10/01/2024,10/31/2024,2.173913043,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,23,11/01/2024,11/30/2024,1.655982906,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,23,11/01/2024,11/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,24,12/01/2024,12/31/2024,1.880877743,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,24,12/01/2024,12/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,1,01/01/2023,01/31/2023,4.032258065,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,1,01/01/2023,01/31/2023,1.072386059,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,1,01/01/2023,01/31/2023,1.557632399,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,1,01/01/2023,01/31/2023,3.409090909,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,1,01/01/2023,01/31/2023,3.571428571,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,2,02/01/2023,02/28/2023,3.303425775,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,2,02/01/2023,02/28/2023,0.987654321,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,2,02/01/2023,02/28/2023,1.529051988,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,2,02/01/2023,02/28/2023,2.50990753,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,2,02/01/2023,02/28/2023,3.389830508,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,3,03/01/2023,03/31/2023,2.414394565,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,3,03/01/2023,03/31/2023,0.684931507,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,3,03/01/2023,03/31/2023,1.424501425,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,3,03/01/2023,03/31/2023,1.633165829,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,3,03/01/2023,03/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,4,04/01/2023,04/30/2023,1.984126984,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,4,04/01/2023,04/30/2023,1.360544218,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,4,04/01/2023,04/30/2023,2.139037433,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,4,04/01/2023,04/30/2023,1.677419355,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,4,04/01/2023,04/30/2023,1.639344262,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,5,05/01/2023,05/31/2023,1.846381093,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,5,05/01/2023,05/31/2023,0.44345898,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,5,05/01/2023,05/31/2023,1.025641026,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,5,05/01/2023,05/31/2023,1.234567901,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,5,05/01/2023,05/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,6,06/01/2023,06/30/2023,1.71291866,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,6,06/01/2023,06/30/2023,0.477326969,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,6,06/01/2023,06/30/2023,0.523560209,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,6,06/01/2023,06/30/2023,0.753768844,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,6,06/01/2023,06/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,7,07/01/2023,07/31/2023,1.544827586,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,7,07/01/2023,07/31/2023,0.247524752,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,7,07/01/2023,07/31/2023,0.952380952,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,7,07/01/2023,07/31/2023,0.651890482,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,7,07/01/2023,07/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,8,08/01/2023,08/31/2023,2.853159851,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,8,08/01/2023,08/31/2023,2.114164905,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,8,08/01/2023,08/31/2023,1.222493888,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,8,08/01/2023,08/31/2023,1.187335092,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,8,08/01/2023,08/31/2023,1.515151515,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,9,09/01/2023,09/30/2023,3.415817564,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,9,09/01/2023,09/30/2023,1.674641148,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,9,09/01/2023,09/30/2023,1.876675603,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,9,09/01/2023,09/30/2023,1.25,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,9,09/01/2023,09/30/2023,1.785714286,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,10,10/01/2023,10/31/2023,2.676752982,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,10,10/01/2023,10/31/2023,1.935483871,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,10,10/01/2023,10/31/2023,1.62601626,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,10,10/01/2023,10/31/2023,1.385390428,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,10,10/01/2023,10/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,11,11/01/2023,11/30/2023,3.049210023,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,11,11/01/2023,11/30/2023,1.496259352,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,11,11/01/2023,11/30/2023,0.955414013,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,11,11/01/2023,11/30/2023,1.48849797,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,11,11/01/2023,11/30/2023,1.851851852,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,12,12/01/2023,12/31/2023,4.399755002,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,12,12/01/2023,12/31/2023,3.048780488,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,12,12/01/2023,12/31/2023,3.174603175,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,12,12/01/2023,12/31/2023,2.574525745,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,12,12/01/2023,12/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,13,01/01/2024,01/31/2024,4.026014246,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,13,01/01/2024,01/31/2024,1.582278481,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,13,01/01/2024,01/31/2024,2.666666667,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,13,01/01/2024,01/31/2024,4.26742532,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,13,01/01/2024,01/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,14,02/01/2024,02/29/2024,2.928146948,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,14,02/01/2024,02/29/2024,0.682593857,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,14,02/01/2024,02/29/2024,1.167315175,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,14,02/01/2024,02/29/2024,1.963746224,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,14,02/01/2024,02/29/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,15,03/01/2024,03/31/2024,2.108944468,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,15,03/01/2024,03/31/2024,0.92879257,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,15,03/01/2024,03/31/2024,0.632911392,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,15,03/01/2024,03/31/2024,1.081081081,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,15,03/01/2024,03/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,16,04/01/2024,04/30/2024,1.494264969,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,16,04/01/2024,04/30/2024,0.660066007,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,16,04/01/2024,04/30/2024,1.230769231,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,16,04/01/2024,04/30/2024,0.775193798,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,16,04/01/2024,04/30/2024,2.777777778,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,17,05/01/2024,05/31/2024,1.428713166,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,17,05/01/2024,05/31/2024,1.408450704,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,17,05/01/2024,05/31/2024,0.320512821,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,17,05/01/2024,05/31/2024,0.802139037,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,17,05/01/2024,05/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,18,06/01/2024,06/30/2024,1.453062931,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,18,06/01/2024,06/30/2024,0.34965035,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,18,06/01/2024,06/30/2024,0.288184438,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,18,06/01/2024,06/30/2024,0.56022409,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,18,06/01/2024,06/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,19,07/01/2024,07/31/2024,2.690166976,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,19,07/01/2024,07/31/2024,1.320132013,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,19,07/01/2024,07/31/2024,0.331125828,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,19,07/01/2024,07/31/2024,1.823281907,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,19,07/01/2024,07/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,20,08/01/2024,08/31/2024,3.049173288,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,20,08/01/2024,08/31/2024,0.914634146,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,20,08/01/2024,08/31/2024,1.204819277,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,20,08/01/2024,08/31/2024,0.840336134,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,20,08/01/2024,08/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,21,09/01/2024,09/30/2024,2.444058223,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,21,09/01/2024,09/30/2024,0.689655172,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,21,09/01/2024,09/30/2024,0.36101083,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,21,09/01/2024,09/30/2024,0.464396285,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,21,09/01/2024,09/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,22,10/01/2024,10/31/2024,1.798296351,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,22,10/01/2024,10/31/2024,1.57480315,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,22,10/01/2024,10/31/2024,0.657894737,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,22,10/01/2024,10/31/2024,0.970873786,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,22,10/01/2024,10/31/2024,4.347826087,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,23,11/01/2024,11/30/2024,1.806825786,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,23,11/01/2024,11/30/2024,1.785714286,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,23,11/01/2024,11/30/2024,1.034482759,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,23,11/01/2024,11/30/2024,0.431654676,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,23,11/01/2024,11/30/2024,2.43902439,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,24,12/01/2024,12/31/2024,2.226304982,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,24,12/01/2024,12/31/2024,0.420168067,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,24,12/01/2024,12/31/2024,0,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,24,12/01/2024,12/31/2024,0.613496933,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,1,01/01/2023,01/31/2023,4.849653596,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,1,01/01/2023,01/31/2023,2.373417722,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,1,01/01/2023,01/31/2023,2.256944444,Percent
4,ED,Cannabis and COVID-19,Age,35-54 Years,1,01/01/2023,01/31/2023,2.891566265,Percent
4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,1,01/01/2023,01/31/2023,6.172839506,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,2,02/01/2023,02/28/2023,3.445264746,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,2,02/01/2023,02/28/2023,1.658374793,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,2,02/01/2023,02/28/2023,1.359223301,Percent
4,ED,Cannabis and COVID-19,Age,35-54 Years,2,02/01/2023,02/28/2023,1.530612245,Percent
4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,2,02/01/2023,02/28/2023,1.234567901,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,3,03/01/2023,03/31/2023,3.014685117,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,3,03/01/2023,03/31/2023,1.654135338,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,3,03/01/2023,03/31/2023,1.459854015,Percent
4,ED,Cannabis and COVID-19,Age,35-54 Years,3,03/01/2023,03/31/2023,0.511508951,Percent
4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,3,03/01/2023,03/31/2023,1.333333333,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,4,04/01/2023,04/30/2023,2.162282657,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,4,04/01/2023,04/30/2023,0.972447326,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,4,04/01/2023,04/30/2023,1.145038168,Percent
4,ED,Cannabis and COVID-19,Age,35-54 Years,4,04/01/2023,04/30/2023,1.282051282,Percent
4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,4,04/01/2023,04/30/2023,1.298701299,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,5,05/01/2023,05/31/2023,1.953593342,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,5,05/01/2023,05/31/2023,0.899550225,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,5,05/01/2023,05/31/2023,1.512605042,Percent
4,ED,Cannabis and COVID-19,Age,35-54 Years,5,05/01/2023,05/31/2023,1.814058957,Percent
4,ED,Benzodiazepine and COVID-19,Age,35-54 Years,5,05/01/2023,05/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,35-54 Years,6,06/01/2023,06/30/2023,1.791175186,Percent
4,ED,All Opioids and COVID-19,Age,35-54 Years,6,06/01/2023,06/30/2023,0.606980273,Percent
4,ED,Stimulants and COVID-19,Age,35-54 Years,6,06/01/2023,06/30/2023,1.092896175,Percent
