FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
1,IP,Benzodiazepine,Age,0-15 Years,2,02/01/2023,02/28/2023,0.07204611,Percent,ANCORA PSYCH HOSP,898
1,IP,All Drugs,Age,0-15 Years,3,03/01/2023,03/31/2023,10.29450783,Percent,OCHSNER MEDICAL CENTER ACUTE,899
1,IP,All Opioids,Age,0-15 Years,3,03/01/2023,03/31/2023,0.888829928,Percent,KAU HOSPITAL,900
1,IP,Stimulants,Age,0-15 Years,3,03/01/2023,03/31/2023,0.252056248,Percent,BACON COUNTY HOSPITAL,901
1,IP,Cannabis,Age,0-15 Years,3,03/01/2023,03/31/2023,1.180684532,Percent,WEEKS MEDICAL CENTER,902
1,IP,Benzodiazepine,Age,0-15 Years,3,03/01/2023,03/31/2023,0.07959671,Percent,REPUBLIC COUNTY HOSPITAL,903
1,IP,All Drugs,Age,0-15 Years,4,04/01/2023,04/30/2023,9.256104486,Percent,STEWARD NORTH SHORE MEDICAL CENTER,904
1,IP,All Opioids,Age,0-15 Years,4,04/01/2023,04/30/2023,0.681431005,Percent,FAIRFIELD MEMORIAL HOSPITAL 1,905
1,IP,Stimulants,Age,0-15 Years,4,04/01/2023,04/30/2023,0.127768313,Percent,CAPITAL HEALTH REGIONAL MEDICAL CENTER,906
1,IP,Cannabis,Age,0-15 Years,4,04/01/2023,04/30/2023,0.951164111,Percent,ADVOCATE SHERMAN HOSPITAL,907
1,IP,Benzodiazepine,Age,0-15 Years,4,04/01/2023,04/30/2023,0.042589438,Percent,OSF SACRED HEART MEDICAL CENTER,908
1,IP,All Drugs,Age,0-15 Years,5,05/01/2023,05/31/2023,8.840837553,Percent,ADVOCATE GOOD SAMARITAN HOSPITAL,909
1,IP,All Opioids,Age,0-15 Years,5,05/01/2023,05/31/2023,0.725331874,Percent,ABRAHAM LINCOLN MEMORIAL HOSPITAL,910
1,IP,Stimulants,Age,0-15 Years,5,05/01/2023,05/31/2023,0.205282606,Percent,SPECIALISTS HOSPITAL SHREVEPORT,911
1,IP,Cannabis,Age,0-15 Years,5,05/01/2023,05/31/2023,0.889557958,Percent,BEHAVIORAL HOSPITAL OF BELLAIRE,912
1,IP,Benzodiazepine,Age,0-15 Years,5,05/01/2023,05/31/2023,0.027371014,Percent,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,913
1,IP,All Drugs,Age,0-15 Years,6,06/01/2023,06/30/2023,8.559139785,Percent,FAIRVIEW LAKES HEALTH SERVICES,914
1,IP,All Opioids,Age,0-15 Years,6,06/01/2023,06/30/2023,0.702508961,Percent,HURON REGIONAL MEDICAL CENTER,915
1,IP,Stimulants,Age,0-15 Years,6,06/01/2023,06/30/2023,0.243727599,Percent,PHOENIX VA MEDICAL CENTER,916
1,IP,Cannabis,Age,0-15 Years,6,06/01/2023,06/30/2023,0.888888889,Percent,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",917
1,IP,Benzodiazepine,Age,0-15 Years,6,06/01/2023,06/30/2023,0.028673835,Percent,CHILDREN'S MERCY SOUTH,918
1,IP,All Drugs,Age,0-15 Years,7,07/01/2023,07/31/2023,8.403361345,Percent,SAMARITAN NORTH LINCOLN HOSPITAL,919
1,IP,All Opioids,Age,0-15 Years,7,07/01/2023,07/31/2023,0.726392252,Percent,FITZGIBBON HOSPITAL,920
1,IP,Stimulants,Age,0-15 Years,7,07/01/2023,07/31/2023,0.199401795,Percent,SPECTRUM HEALTH,921
1,IP,Cannabis,Age,0-15 Years,7,07/01/2023,07/31/2023,1.039737929,Percent,CHANDLER REGIONAL MEDICAL CENTER,922
1,IP,Benzodiazepine,Age,0-15 Years,7,07/01/2023,07/31/2023,0.028485971,Percent,SSM ST CLARE HEALTH CENTER,923
1,IP,All Drugs,Age,0-15 Years,8,08/01/2023,08/31/2023,9.675645959,Percent,BAYSTATE WING HOSPITAL,924
1,IP,All Opioids,Age,0-15 Years,8,08/01/2023,08/31/2023,0.714678395,Percent,COMMUNITY BEHAVIORAL HEALTH HOSPITAL - BEMIDJI,925
1,IP,Stimulants,Age,0-15 Years,8,08/01/2023,08/31/2023,0.219901045,Percent,SUBURBAN HOSPITAL,926
1,IP,Cannabis,Age,0-15 Years,8,08/01/2023,08/31/2023,1.017042331,Percent,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,927
1,IP,Benzodiazepine,Age,0-15 Years,8,08/01/2023,08/31/2023,0.054975261,Percent,BARNES-JEWISH ST PETERS HOSPITAL,928
1,IP,All Drugs,Age,0-15 Years,9,09/01/2023,09/30/2023,9.533020171,Percent,ANDROSCOGGIN VALLEY HOSPITAL,929
1,IP,All Opioids,Age,0-15 Years,9,09/01/2023,09/30/2023,0.773694391,Percent,THOMAS B FINAN CENTER,930
1,IP,Stimulants,Age,0-15 Years,9,09/01/2023,09/30/2023,0.248687483,Percent,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",931
1,IP,Cannabis,Age,0-15 Years,9,09/01/2023,09/30/2023,0.98093396,Percent,FOSTORIA COMMUNITY HOSPITAL,932
1,IP,Benzodiazepine,Age,0-15 Years,9,09/01/2023,09/30/2023,0.096711799,Percent,"WABASH VALLEY ALLIANCE, INC. / RIVER BEND HOSPITAL",933
1,IP,All Drugs,Age,0-15 Years,10,10/01/2023,10/31/2023,10.09296149,Percent,KNOXVILLE HOSPITAL & CLINICS,934
1,IP,All Opioids,Age,0-15 Years,10,10/01/2023,10/31/2023,0.823373174,Percent,GRISELL MEMORIAL HOSPITAL,935
1,IP,Stimulants,Age,0-15 Years,10,10/01/2023,10/31/2023,0.199203187,Percent,MARINHEALTH MEDICAL CENTER,936
1,IP,Cannabis,Age,0-15 Years,10,10/01/2023,10/31/2023,0.889774236,Percent,JASPER GENERAL HOSPITAL,937
1,IP,Benzodiazepine,Age,0-15 Years,10,10/01/2023,10/31/2023,0.026560425,Percent,MEMORIAL HEALTH CARE SYSTEMS,938
1,IP,All Drugs,Age,0-15 Years,11,11/01/2023,11/30/2023,9.466769706,Percent,WAYNE MEDICAL CENTER,939
1,IP,All Opioids,Age,0-15 Years,11,11/01/2023,11/30/2023,0.695517774,Percent,POTTSTOWN HOSPITAL,940
1,IP,Stimulants,Age,0-15 Years,11,11/01/2023,11/30/2023,0.193199382,Percent,WEBSTER COUNTY COMMUNITY HOSPITAL,941
1,IP,Cannabis,Age,0-15 Years,11,11/01/2023,11/30/2023,0.901597115,Percent,HCA FLORIDA SARASOTA DOCTORS HOSPITAL,942
1,IP,Benzodiazepine,Age,0-15 Years,11,11/01/2023,11/30/2023,0.115919629,Percent,CARILION FRANKLIN MEMORIAL HOSPITAL,943
1,IP,All Drugs,Age,0-15 Years,12,12/01/2023,12/31/2023,9.044665012,Percent,"BELLEVUE MEDICAL CENTER, LLC",944
1,IP,All Opioids,Age,0-15 Years,12,12/01/2023,12/31/2023,0.595533499,Percent,PROVIDENCE ST VINCENT MEDICAL CENTER,945
1,IP,Stimulants,Age,0-15 Years,12,12/01/2023,12/31/2023,0.23573201,Percent,WILLIAM W BACKUS HOSPITAL,946
1,IP,Cannabis,Age,0-15 Years,12,12/01/2023,12/31/2023,0.868486352,Percent,SAINT AGNES MEDICAL CENTER,947
1,IP,Benzodiazepine,Age,0-15 Years,12,12/01/2023,12/31/2023,0.024813896,Percent,WHITTIER HOSPITAL MEDICAL CENTER,948
1,IP,All Drugs,Age,0-15 Years,13,01/01/2024,01/31/2024,9.92777413,Percent,MERIT HEALTH CENTRAL,949
1,IP,All Opioids,Age,0-15 Years,13,01/01/2024,01/31/2024,0.801050558,Percent,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,950
1,IP,Stimulants,Age,0-15 Years,13,01/01/2024,01/31/2024,0.236375575,Percent,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",951
1,IP,Cannabis,Age,0-15 Years,13,01/01/2024,01/31/2024,0.906106369,Percent,UNIVERSITY OF UTAH HOSPITAL AND CLINICS,952
1,IP,Benzodiazepine,Age,0-15 Years,13,01/01/2024,01/31/2024,0.065659882,Percent,RUSSELL REGIONAL HOSPITAL,953
1,IP,All Drugs,Age,0-15 Years,14,02/01/2024,02/29/2024,9.728443449,Percent,DALE MEDICAL CENTER,954
1,IP,All Opioids,Age,0-15 Years,14,02/01/2024,02/29/2024,0.685890258,Percent,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,955
1,IP,Stimulants,Age,0-15 Years,14,02/01/2024,02/29/2024,0.153975364,Percent,BRENTWOOD HOSPITAL,956
1,IP,Cannabis,Age,0-15 Years,14,02/01/2024,02/29/2024,0.78387458,Percent,SUSAN B ALLEN MEMORIAL HOSPITAL,957
1,IP,Benzodiazepine,Age,0-15 Years,14,02/01/2024,02/29/2024,0.041993281,Percent,MARGARET MARY COMMUNITY HOSPITAL INC,958
1,IP,All Drugs,Age,0-15 Years,15,03/01/2024,03/31/2024,10.15522231,Percent,CEDAR-SINAI MARINA DEL REY HOSPITAL,959
1,IP,All Opioids,Age,0-15 Years,15,03/01/2024,03/31/2024,0.670876085,Percent,Tate County Hospital,960
1,IP,Stimulants,Age,0-15 Years,15,03/01/2024,03/31/2024,0.210470929,Percent,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,961
1,IP,Cannabis,Age,0-15 Years,15,03/01/2024,03/31/2024,1.065509077,Percent,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,962
1,IP,Benzodiazepine,Age,0-15 Years,15,03/01/2024,03/31/2024,0.078926598,Percent,PROVIDENCE HOLY FAMILY HOSPITAL,963
1,IP,All Drugs,Age,0-15 Years,16,04/01/2024,04/30/2024,10.52272417,Percent,BRONSON BATTLE CREEK HOSPITAL,964
1,IP,All Opioids,Age,0-15 Years,16,04/01/2024,04/30/2024,0.586870479,Percent,MEDINA MEMORIAL HOSPITAL,965
1,IP,Stimulants,Age,0-15 Years,16,04/01/2024,04/30/2024,0.218370411,Percent,ADVENTHEALTH GORDON,966
1,IP,Cannabis,Age,0-15 Years,16,04/01/2024,04/30/2024,0.818889041,Percent,MAGEE GENERAL HOSPITAL,967
1,IP,Benzodiazepine,Age,0-15 Years,16,04/01/2024,04/30/2024,0.068240753,Percent,SAMARITAN LEBANON COMMUNITY HOSPITAL,968
1,IP,All Drugs,Age,0-15 Years,17,05/01/2024,05/31/2024,10.43431491,Percent,LEE COUNTY COMMUNITY HOSPITAL,969
1,IP,All Opioids,Age,0-15 Years,17,05/01/2024,05/31/2024,0.605082695,Percent,CHINESE HOSPITAL,970
1,IP,Stimulants,Age,0-15 Years,17,05/01/2024,05/31/2024,0.295818206,Percent,WILSON MEDICAL CENTER,971
1,IP,Cannabis,Age,0-15 Years,17,05/01/2024,05/31/2024,1.34462821,Percent,MAYERS MEMORIAL HOSPITAL,972
1,IP,Benzodiazepine,Age,0-15 Years,17,05/01/2024,05/31/2024,0.067231411,Percent,ASCENSION ST VINCENT JENNINGS,973
1,IP,All Drugs,Age,0-15 Years,18,06/01/2024,06/30/2024,9.597222222,Percent,MAD RIVER COMMUNITY HOSPITAL,974
1,IP,All Opioids,Age,0-15 Years,18,06/01/2024,06/30/2024,0.555555556,Percent,MANCHESTER MEMORIAL HOSPITAL,975
1,IP,Stimulants,Age,0-15 Years,18,06/01/2024,06/30/2024,0.097222222,Percent,ASPIRUS EAGLE RIVER HOSPITAL,976
1,IP,Cannabis,Age,0-15 Years,18,06/01/2024,06/30/2024,1.027777778,Percent,CATHOLIC MEDICAL CENTER,977
1,IP,Benzodiazepine,Age,0-15 Years,18,06/01/2024,06/30/2024,0.027777778,Percent,COASTAL HARBOR TREATMENT CENTER,978
1,IP,All Drugs,Age,0-15 Years,19,07/01/2024,07/31/2024,9.875700041,Percent,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,979
1,IP,All Opioids,Age,0-15 Years,19,07/01/2024,07/31/2024,0.942494195,Percent,VALLEY VIEW MEDICAL CENTER,980
1,IP,Stimulants,Age,0-15 Years,19,07/01/2024,07/31/2024,0.17757137,Percent,KAISER FOUNDATION HOSPITAL - SAN DIEGO,981
1,IP,Cannabis,Age,0-15 Years,19,07/01/2024,07/31/2024,1.161043573,Percent,OAKLAWN PSYCHIATRIC CENTER INC,982
1,IP,Benzodiazepine,Age,0-15 Years,19,07/01/2024,07/31/2024,0.109274689,Percent,SHORE MEDICAL CENTER,983
1,IP,All Drugs,Age,0-15 Years,20,08/01/2024,08/31/2024,9.953222453,Percent,ARBOUR-FULLER HOSPITAL,984
1,IP,All Opioids,Age,0-15 Years,20,08/01/2024,08/31/2024,0.584719335,Percent,CHI HEALTH BERGAN MERCY,985
1,IP,Stimulants,Age,0-15 Years,20,08/01/2024,08/31/2024,0.220893971,Percent,OSF SAINT ELIZABETH MDL CTR,986
1,IP,Cannabis,Age,0-15 Years,20,08/01/2024,08/31/2024,1.429313929,Percent,FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS,987
1,IP,Benzodiazepine,Age,0-15 Years,20,08/01/2024,08/31/2024,0.064968815,Percent,LOGAN MEMORIAL HOSPITAL,988
1,IP,All Drugs,Age,0-15 Years,21,09/01/2024,09/30/2024,10.48923159,Percent,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,989
1,IP,All Opioids,Age,0-15 Years,21,09/01/2024,09/30/2024,0.70459984,Percent,PARIS COMMUNITY HOSPITAL,990
1,IP,Stimulants,Age,0-15 Years,21,09/01/2024,09/30/2024,0.265886732,Percent,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,991
1,IP,Cannabis,Age,0-15 Years,21,09/01/2024,09/30/2024,0.997075246,Percent,METHODIST HOSPITAL OF SACRAMENTO,992
1,IP,Benzodiazepine,Age,0-15 Years,21,09/01/2024,09/30/2024,0.066471683,Percent,ADVENTIST HEALTH UKIAH VALLEY,993
1,IP,All Drugs,Age,0-15 Years,22,10/01/2024,10/31/2024,10.70367979,Percent,MISSION REGIONAL MEDICAL CENTER,994
1,IP,All Opioids,Age,0-15 Years,22,10/01/2024,10/31/2024,0.581020013,Percent,WEEKS MEDICAL CENTER,995
1,IP,Stimulants,Age,0-15 Years,22,10/01/2024,10/31/2024,0.219496449,Percent,ASCENSION ST VINCENT RANDOLPH,996
1,IP,Cannabis,Age,0-15 Years,22,10/01/2024,10/31/2024,1.174951582,Percent,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,997
1,IP,Benzodiazepine,Age,0-15 Years,22,10/01/2024,10/31/2024,0.012911556,Percent,IRON MOUNTAIN MI VA MEDICAL CENTER,998
1,IP,All Drugs,Age,0-15 Years,23,11/01/2024,11/30/2024,11.2345679,Percent,ST JOSEPH'S HOSPITAL - SAVANNAH,999
1,IP,All Opioids,Age,0-15 Years,23,11/01/2024,11/30/2024,0.562414266,Percent,ST JAMES HOSPITAL,1000
1,IP,Stimulants,Age,0-15 Years,23,11/01/2024,11/30/2024,0.260631001,Percent,KIT CARSON COUNTY MEMORIAL HOSPITAL,1001
1,IP,Cannabis,Age,0-15 Years,23,11/01/2024,11/30/2024,1.165980796,Percent,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1002
1,IP,Benzodiazepine,Age,0-15 Years,23,11/01/2024,11/30/2024,0.041152263,Percent,PROVIDENCE ST MARY MEDICAL CENTER,1003
1,IP,All Drugs,Age,0-15 Years,24,12/01/2024,12/31/2024,11.70781002,Percent,HOWARD YOUNG MEDICAL CENTER,1004
1,IP,All Opioids,Age,0-15 Years,24,12/01/2024,12/31/2024,0.649631875,Percent,PUTNAM COUNTY HOSPITAL,1005
1,IP,Stimulants,Age,0-15 Years,24,12/01/2024,12/31/2024,0.230980222,Percent,SHERIDAN COUNTY HOSPITAL,1006
1,IP,Cannabis,Age,0-15 Years,24,12/01/2024,12/31/2024,1.097156056,Percent,MEASE COUNTRYSIDE HOSPITAL,1007
1,IP,Benzodiazepine,Age,0-15 Years,24,12/01/2024,12/31/2024,0.043308792,Percent,KNOX COUNTY HOSPITAL,1008
1,IP,All Drugs,Age,16-34 Years,1,01/01/2023,01/31/2023,31.45510836,Percent,BAPTIST HEALTH DEACONESS MADISONVILLE,1009
1,IP,All Opioids,Age,16-34 Years,1,01/01/2023,01/31/2023,3.504643963,Percent,MUNISING MEMORIAL HOSPITAL,1010
1,IP,Stimulants,Age,16-34 Years,1,01/01/2023,01/31/2023,2.563467492,Percent,WELLSPAN PHILHAVEN HOSPITAL,1011
1,IP,Cannabis,Age,16-34 Years,1,01/01/2023,01/31/2023,5.399380805,Percent,MISSISSIPPI METHODIST REHAB CTR,1012
1,IP,Benzodiazepine,Age,16-34 Years,1,01/01/2023,01/31/2023,0.817337461,Percent,BANNER MCKEE MEDICAL CENTER,1013
1,IP,All Drugs,Age,16-34 Years,2,02/01/2023,02/28/2023,31.20097376,Percent,SUTTER DELTA MEDICAL CENTER,1014
1,IP,All Opioids,Age,16-34 Years,2,02/01/2023,02/28/2023,3.32702191,Percent,EXCELSIOR SPRINGS HOSPITAL,1015
1,IP,Stimulants,Age,16-34 Years,2,02/01/2023,02/28/2023,2.718420341,Percent,ADVENTHEALTH OCALA,1016
1,IP,Cannabis,Age,16-34 Years,2,02/01/2023,02/28/2023,5.179875575,Percent,CHESAPEAKE GENERAL HOSPITAL,1017
1,IP,Benzodiazepine,Age,16-34 Years,2,02/01/2023,02/28/2023,0.838517717,Percent,HCA FLORIDA MEMORIAL HOSPITAL,1018
1,IP,All Drugs,Age,16-34 Years,3,03/01/2023,03/31/2023,32.59485924,Percent,NORTHERN LIGHT  A R GOULD HOSPITAL,1019
1,IP,All Opioids,Age,16-34 Years,3,03/01/2023,03/31/2023,3.390452876,Percent,ASANTE ROGUE REGIONAL MEDICAL CENTER,1020
1,IP,Stimulants,Age,16-34 Years,3,03/01/2023,03/31/2023,2.815177479,Percent,MEDSTAR WASHINGTON HOSPITAL CENTER,1021
1,IP,Cannabis,Age,16-34 Years,3,03/01/2023,03/31/2023,5.82619339,Percent,BRIGHAM AND WOMEN'S HOSPITAL,1022
1,IP,Benzodiazepine,Age,16-34 Years,3,03/01/2023,03/31/2023,0.783353733,Percent,WARM SPRINGS MEDICAL CENTER,1023
1,IP,All Drugs,Age,16-34 Years,4,04/01/2023,04/30/2023,32.05814843,Percent,WAUKESHA MEMORIAL HOSPITAL,1024
1,IP,All Opioids,Age,16-34 Years,4,04/01/2023,04/30/2023,3.430247386,Percent,BRADLEY COUNTY MEDICAL CENTER,1025
1,IP,Stimulants,Age,16-34 Years,4,04/01/2023,04/30/2023,3.187962255,Percent,NAVICENT HEALTH BALDWIN,1026
1,IP,Cannabis,Age,16-34 Years,4,04/01/2023,04/30/2023,5.955113491,Percent,THE MEDICAL CENTER AT SCOTTSVILLE,1027
1,IP,Benzodiazepine,Age,16-34 Years,4,04/01/2023,04/30/2023,0.803366488,Percent,BINGHAM MEMORIAL HOSPITAL,1028
1,IP,All Drugs,Age,16-34 Years,5,05/01/2023,05/31/2023,33.11920057,Percent,PROMEDICA COLDWATER REGIONAL HOSPITAL,1029
1,IP,All Opioids,Age,16-34 Years,5,05/01/2023,05/31/2023,3.937663574,Percent,MAINEHEALTH WALDO HOSPITAL,1030
1,IP,Stimulants,Age,16-34 Years,5,05/01/2023,05/31/2023,3.164406376,Percent,MEDSTAR HARBOR HOSPITAL,1031
1,IP,Cannabis,Age,16-34 Years,5,05/01/2023,05/31/2023,5.591244349,Percent,ST JOHNS HOSPITAL,1032
1,IP,Benzodiazepine,Age,16-34 Years,5,05/01/2023,05/31/2023,0.892219843,Percent,ASCENSION BRIGHTON CENTER FOR RECOVERY,1033
1,IP,All Drugs,Age,16-34 Years,6,06/01/2023,06/30/2023,32.35575772,Percent,BAY PARK COMMUNITY HOSPITAL,1034
1,IP,All Opioids,Age,16-34 Years,6,06/01/2023,06/30/2023,3.650945655,Percent,DUKE HEALTH RALEIGH HOSPITAL,1035
1,IP,Stimulants,Age,16-34 Years,6,06/01/2023,06/30/2023,2.896815897,Percent,"DUNCAN REGIONAL HOSPITAL, INC",1036
1,IP,Cannabis,Age,16-34 Years,6,06/01/2023,06/30/2023,5.063442662,Percent,WOMANS HOSPITAL,1037
1,IP,Benzodiazepine,Age,16-34 Years,6,06/01/2023,06/30/2023,0.730189131,Percent,FREEMAN NEOSHO HOSPITAL,1038
1,IP,All Drugs,Age,16-34 Years,7,07/01/2023,07/31/2023,33.13145707,Percent,WAYNE MEMORIAL HOSPITAL,1039
1,IP,All Opioids,Age,16-34 Years,7,07/01/2023,07/31/2023,3.835648973,Percent,TWIN COUNTY REGIONAL HOSPITAL,1040
1,IP,Stimulants,Age,16-34 Years,7,07/01/2023,07/31/2023,3.313145707,Percent,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,1041
1,IP,Cannabis,Age,16-34 Years,7,07/01/2023,07/31/2023,5.40315877,Percent,VALLEY BEHAVIORAL HEALTH SYSTEM,1042
1,IP,Benzodiazepine,Age,16-34 Years,7,07/01/2023,07/31/2023,0.724379527,Percent,STILLWATER MEDICAL CENTER,1043
1,IP,All Drugs,Age,16-34 Years,8,08/01/2023,08/31/2023,32.46813983,Percent,STARR COUNTY MEMORIAL HOSPITAL,1044
1,IP,All Opioids,Age,16-34 Years,8,08/01/2023,08/31/2023,3.717993686,Percent,FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,1045
1,IP,Stimulants,Age,16-34 Years,8,08/01/2023,08/31/2023,3.215246112,Percent,DESOTO REGIONAL HEALTH SYSTEM,1046
1,IP,Cannabis,Age,16-34 Years,8,08/01/2023,08/31/2023,5.284695429,Percent,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH",1047
1,IP,Benzodiazepine,Age,16-34 Years,8,08/01/2023,08/31/2023,0.818426283,Percent,SKAGIT VALLEY HOSPITAL,1048
1,IP,All Drugs,Age,16-34 Years,9,09/01/2023,09/30/2023,33.195385,Percent,SPARTANBURG MEDICAL CENTER,1049
1,IP,All Opioids,Age,16-34 Years,9,09/01/2023,09/30/2023,4.113368447,Percent,"PARK CENTER, INC",1050
1,IP,Stimulants,Age,16-34 Years,9,09/01/2023,09/30/2023,2.984700276,Percent,SOUTHERN OCEAN MEDICAL CENTER,1051
1,IP,Cannabis,Age,16-34 Years,9,09/01/2023,09/30/2023,5.216955104,Percent,PROVIDENCE NEWBERG MEDICAL CENTER,1052
1,IP,Benzodiazepine,Age,16-34 Years,9,09/01/2023,09/30/2023,0.576874843,Percent,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1053
1,IP,All Drugs,Age,16-34 Years,10,10/01/2023,10/31/2023,34.2445692,Percent,JAMAICA HOSPITAL MEDICAL CENTER,1054
1,IP,All Opioids,Age,16-34 Years,10,10/01/2023,10/31/2023,3.551379058,Percent,BIG BEND REGIONAL MEDICAL CENTER,1055
1,IP,Stimulants,Age,16-34 Years,10,10/01/2023,10/31/2023,2.953380522,Percent,BERKSHIRE MEDICAL CENTER,1056
1,IP,Cannabis,Age,16-34 Years,10,10/01/2023,10/31/2023,4.771784232,Percent,NORTON SOUND REGIONAL HOSPITAL,1057
1,IP,Benzodiazepine,Age,16-34 Years,10,10/01/2023,10/31/2023,0.988528191,Percent,MERCY HOSPITAL OZARK,1058
1,IP,All Drugs,Age,16-34 Years,11,11/01/2023,11/30/2023,34.35527502,Percent,CENTURA ST. CATHERINE-DODGE CITY,1059
1,IP,All Opioids,Age,16-34 Years,11,11/01/2023,11/30/2023,3.593971403,Percent,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,1060
1,IP,Stimulants,Age,16-34 Years,11,11/01/2023,11/30/2023,2.821074327,Percent,PHOEBE PUTNEY MEMORIAL HOSPITAL,1061
1,IP,Cannabis,Age,16-34 Years,11,11/01/2023,11/30/2023,5.371634677,Percent,NOVANT HEALTH FORSYTH MEDICAL CENTER,1062
1,IP,Benzodiazepine,Age,16-34 Years,11,11/01/2023,11/30/2023,0.566791189,Percent,GRAHAM HOSPITAL ASSOCIATION,1063
1,IP,All Drugs,Age,16-34 Years,12,12/01/2023,12/31/2023,32.55007704,Percent,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",1064
1,IP,All Opioids,Age,16-34 Years,12,12/01/2023,12/31/2023,3.068823832,Percent,ASPEN VALLEY HOSPITAL,1065
1,IP,Stimulants,Age,16-34 Years,12,12/01/2023,12/31/2023,2.876219825,Percent,BLUEGRASS COMMUNITY HOSPITAL,1066
1,IP,Cannabis,Age,16-34 Years,12,12/01/2023,12/31/2023,4.853620955,Percent,MISSOURI BAPTIST SULLIVAN HOSPITAL,1067
1,IP,Benzodiazepine,Age,16-34 Years,12,12/01/2023,12/31/2023,0.680534155,Percent,STEWARD CORAL GABLES HOSPITAL,1068
1,IP,All Drugs,Age,16-34 Years,13,01/01/2024,01/31/2024,33.1687446,Percent,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1069
1,IP,All Opioids,Age,16-34 Years,13,01/01/2024,01/31/2024,3.308233551,Percent,BAY AREA HOSPITAL,1070
1,IP,Stimulants,Age,16-34 Years,13,01/01/2024,01/31/2024,2.666337489,Percent,ST MARY'S HOSPITAL,1071
1,IP,Cannabis,Age,16-34 Years,13,01/01/2024,01/31/2024,4.33279842,Percent,ALTA VISTA REGIONAL HOSPITAL,1072
1,IP,Benzodiazepine,Age,16-34 Years,13,01/01/2024,01/31/2024,0.604863597,Percent,MCLEOD HEALTH CHERAW,1073
1,IP,All Drugs,Age,16-34 Years,14,02/01/2024,02/29/2024,33.82314353,Percent,INDIANA REGIONAL MEDICAL CENTER,1074
1,IP,All Opioids,Age,16-34 Years,14,02/01/2024,02/29/2024,3.398058252,Percent,NATCHAUG HOSPITAL,1075
1,IP,Stimulants,Age,16-34 Years,14,02/01/2024,02/29/2024,2.833901863,Percent,FIRELANDS REGIONAL MEDICAL CENTER,1076
1,IP,Cannabis,Age,16-34 Years,14,02/01/2024,02/29/2024,5.379165573,Percent,LONGLEAF HOSPITAL,1077
1,IP,Benzodiazepine,Age,16-34 Years,14,02/01/2024,02/29/2024,0.800314878,Percent,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,1078
1,IP,All Drugs,Age,16-34 Years,15,03/01/2024,03/31/2024,34.55638729,Percent,MIZELL MEMORIAL HOSPITAL,1079
1,IP,All Opioids,Age,16-34 Years,15,03/01/2024,03/31/2024,3.313289974,Percent,MAJOR HOSPITAL,1080
1,IP,Stimulants,Age,16-34 Years,15,03/01/2024,03/31/2024,2.515646092,Percent,NORTHERN LIGHT SEBASTICOOK VALLEY HOSPITAL,1081
1,IP,Cannabis,Age,16-34 Years,15,03/01/2024,03/31/2024,5.338078292,Percent,LOGAN HEALTH MEDICAL CENTER,1082
1,IP,Benzodiazepine,Age,16-34 Years,15,03/01/2024,03/31/2024,0.56448644,Percent,BOONE COUNTY HEALTH CENTER,1083
1,IP,All Drugs,Age,16-34 Years,16,04/01/2024,04/30/2024,34.71094711,Percent,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,1084
1,IP,All Opioids,Age,16-34 Years,16,04/01/2024,04/30/2024,3.640836408,Percent,WEST KENDALL BAPTIST HOSPITAL,1085
1,IP,Stimulants,Age,16-34 Years,16,04/01/2024,04/30/2024,2.792127921,Percent,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,1086
1,IP,Cannabis,Age,16-34 Years,16,04/01/2024,04/30/2024,5.338253383,Percent,PERIMETER BEHAVIORAL HOSPITAL OF SPRINGFIELD,1087
1,IP,Benzodiazepine,Age,16-34 Years,16,04/01/2024,04/30/2024,0.713407134,Percent,WEST CALCASIEU CAMERON HOSPITAL,1088
