FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,DrugRecordID
3,IP,Stimulants and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,41.32653061,Percent,MAURY REGIONAL HOSPITAL,3667
3,IP,Cannabis and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,34.44976077,Percent,COMMUNITY HOSPITAL OF HUNTINGTON PARK,3668
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,43.7037037,Percent,ADVENTIST HEALTH REEDLEY,3669
3,IP,All Drugs and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,14.35732188,Percent,MARSHALL COUNTY HOSPITAL,3670
3,IP,All Opioids and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,29.70430108,Percent,"SHEPPARD AND ENOCH PRATT HOSPITAL, THE",3671
3,IP,Stimulants and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,41.68797954,Percent,BELLEVUE HOSPITAL CENTER,3672
3,IP,Cannabis and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,33.86243386,Percent,M HEALTH FAIRVIEW WOODWINDS HOSPITAL,3673
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,6,06/01/2023,06/30/2023,54.83870968,Percent,ADVENTHEALTH CASTLE ROCK,3674
3,IP,All Drugs and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,13.96284463,Percent,UNION HOSPITAL INC,3675
3,IP,All Opioids and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,32.6848249,Percent,KAISER FOUNDATION HOSPITAL - WEST LA,3676
3,IP,Stimulants and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,38.19444444,Percent,UNIVERSITY OF ILLINOIS HOSPITAL AND CLINICS,3677
3,IP,Cannabis and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,36.13231552,Percent,BERGEN NEW BRIDGE MEDICAL CENTER,3678
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,7,07/01/2023,07/31/2023,47.97297297,Percent,ST JOSEPHS HOSPITAL,3679
3,IP,All Drugs and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,15.09241411,Percent,UNIVERSITY BEHAVIORAL HEALTH CARE,3680
3,IP,All Opioids and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,31.1827957,Percent,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,3681
3,IP,Stimulants and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,41.1311054,Percent,MEDICAL CENTER BARBOUR,3682
3,IP,Cannabis and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,38.51851852,Percent,ST ELIZABETH DEARBORN HOSPITAL,3683
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,8,08/01/2023,08/31/2023,46.76258993,Percent,HOUSTON COUNTY COMMUNITY HOSPITAL,3684
3,IP,All Drugs and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,14.72511504,Percent,NORRISTOWN STATE HOSPITAL,3685
3,IP,All Opioids and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,32.59668508,Percent,HACKENSACK UNIVERSITY MEDICAL CENTER,3686
3,IP,Stimulants and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,43.05555556,Percent,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,3687
3,IP,Cannabis and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,38.00539084,Percent,LAWRENCE COUNTY MEMORIAL HOSPITAL,3688
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,9,09/01/2023,09/30/2023,45.90163934,Percent,HANCOCK REGIONAL HOSPITAL,3689
3,IP,All Drugs and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,13.86988287,Percent,NORTH ALABAMA MEDICAL CENTER,3690
3,IP,All Opioids and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,30.472103,Percent,NORTH BALDWIN INFIRMARY,3691
3,IP,Stimulants and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,45.64643799,Percent,FAMILY HEALTH WEST HOSPITAL,3692
3,IP,Cannabis and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,37.03703704,Percent,SANFORD USD MEDICAL CENTER,3693
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,10,10/01/2023,10/31/2023,46.93877551,Percent,MEMORIAL HOSPITAL,3694
3,IP,All Drugs and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,13.59365467,Percent,TOWNSEN MEMORIAL HOSPITAL,3695
3,IP,All Opioids and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,33.28509407,Percent,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,3696
3,IP,Stimulants and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,39.36781609,Percent,SOUTH CITY HOSPITAL,3697
3,IP,Cannabis and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,30.6763285,Percent,"WELLSTAR MCG HEALTH, AFFILIATED WITH MED COL",3698
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,11,11/01/2023,11/30/2023,50.42016807,Percent,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",3699
3,IP,All Drugs and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,13.46725306,Percent,RIVER POINT BEHAVIORAL HEALTH,3700
3,IP,All Opioids and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,30.66255778,Percent,SAINT JOSEPH LONDON,3701
3,IP,Stimulants and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,37.34939759,Percent,RED LAKE HOSPITAL,3702
3,IP,Cannabis and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,36.29032258,Percent,PIH HEALTH GOOD SAMARITAN HOSPITAL,3703
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,12,12/01/2023,12/31/2023,40.31007752,Percent,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,3704
3,IP,All Drugs and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,14.14248644,Percent,HEALDSBURG HOSPITAL,3705
3,IP,All Opioids and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,30.17492711,Percent,BCA STONECREST CENTER,3706
3,IP,Stimulants and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,41.96185286,Percent,WASHINGTON DC VA MEDICAL CENTER,3707
3,IP,Cannabis and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,40.4432133,Percent,PARKVIEW DEKALB HOSPITAL,3708
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,13,01/01/2024,01/31/2024,50.83333333,Percent,UPMC BEDFORD MEMORIAL,3709
3,IP,All Drugs and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,14.2802499,Percent,JERSEY COMMUNITY HOSPITAL,3710
3,IP,All Opioids and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,30.76923077,Percent,ST LUKE'S SUGAR LAND HOSPITAL,3711
3,IP,Stimulants and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,42.90030211,Percent,GRAND ITASCA CLINIC AND HOSPITAL,3712
3,IP,Cannabis and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,35.86387435,Percent,CENTRAL MONTANA MEDICAL CENTER,3713
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,14,02/01/2024,02/29/2024,49.25373134,Percent,ASCENSION SETON MEDICAL CENTER AUSTIN,3714
3,IP,All Drugs and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,13.92523364,Percent,ASCENSION ST VINCENT MERCY,3715
3,IP,All Opioids and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,32.32758621,Percent,UNION HOSPITAL INC,3716
3,IP,Stimulants and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,38.10888252,Percent,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,3717
3,IP,Cannabis and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,36.67481663,Percent,MEDICAL CENTER OF THE ROCKIES,3718
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,15,03/01/2024,03/31/2024,48.52941176,Percent,COVENANT MEDICAL CENTER,3719
3,IP,All Drugs and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,13.84114144,Percent,DOCTORS NEUROPSYCHIATRIC HOSPITAL,3720
3,IP,All Opioids and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,33.08931186,Percent,GOSHEN HOSPITAL,3721
3,IP,Stimulants and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,39.88764045,Percent,MCCONE COUNTY HEALTH CENTER,3722
3,IP,Cannabis and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,38.35294118,Percent,WOMEN'S HOSPITAL THE,3723
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,16,04/01/2024,04/30/2024,43.41085271,Percent,PIPESTONE COUNTY  MEDICAL CENTER,3724
3,IP,All Drugs and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,13.64036052,Percent,SCOTLAND MEMORIAL HOSPITAL,3725
3,IP,All Opioids and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,27.62345679,Percent,ADVOCATE LUTHERAN GENERAL HOSPITAL,3726
3,IP,Stimulants and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,41.03773585,Percent,SPOKANE VA MEDICAL CENTER,3727
3,IP,Cannabis and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,32.4120603,Percent,"PARKVIEW MEDICAL CENTER, INC",3728
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,17,05/01/2024,05/31/2024,45.08196721,Percent,CAVERNA MEMORIAL HOSPITAL,3729
3,IP,All Drugs and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,13.73716153,Percent,SAMUEL MAHELONA MEMORIAL HOSPITAL,3730
3,IP,All Opioids and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,29.10128388,Percent,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,3731
3,IP,Stimulants and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,39.5280236,Percent,ORANGE COUNTY GLOBAL MEDICAL CENTER,3732
3,IP,Cannabis and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,36.56716418,Percent,CARIBOU MEDICAL CENTER,3733
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,18,06/01/2024,06/30/2024,47.58064516,Percent,VALLEY REGIONAL HOSPITAL,3734
3,IP,All Drugs and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,14.60973983,Percent,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,3735
3,IP,All Opioids and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,29.48885976,Percent,ATMORE COMMUNITY HOSPITAL,3736
3,IP,Stimulants and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,38.70056497,Percent,BAYOU BEND HEALTH SYSTEM,3737
3,IP,Cannabis and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,38.11881188,Percent,NEWARK BETH ISRAEL MEDICAL CENTER,3738
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,19,07/01/2024,07/31/2024,49.6124031,Percent,HUDSON REGIONAL HOSPITAL,3739
3,IP,All Drugs and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,13.8517343,Percent,EAST JEFFERSON GENERAL HOSPITAL,3740
3,IP,All Opioids and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,27.38095238,Percent,BROWARD HEALTH CORAL SPRINGS,3741
3,IP,Stimulants and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,36.69064748,Percent,SINGING RIVER GULFPORT,3742
3,IP,Cannabis and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,34.09090909,Percent,LORETTO HOSPITAL,3743
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,20,08/01/2024,08/31/2024,50.71428571,Percent,BATON ROUGE GENERAL MEDICAL CENTER,3744
3,IP,All Drugs and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,14.14176511,Percent,FAYETTEVILLE AR VA MEDICAL CENTER,3745
3,IP,All Opioids and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,29.90264256,Percent,ESSENTIA HEALTH ADA,3746
3,IP,Stimulants and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,44.62809917,Percent,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,3747
3,IP,Cannabis and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,36.14130435,Percent,CAPITAL MEDICAL CENTER,3748
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,21,09/01/2024,09/30/2024,44.11764706,Percent,SSM ST CLARE HEALTH CENTER,3749
3,IP,All Drugs and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,13.82211538,Percent,ST MARY'S GENERAL HOSPITAL,3750
3,IP,All Opioids and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,29.16666667,Percent,PIEDMONT CARTERSVILLE MEDICAL CENTER,3751
3,IP,Stimulants and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,40.94292804,Percent,SENECA DISTRICT HOSPITAL,3752
3,IP,Cannabis and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,34.29256595,Percent,ATMORE COMMUNITY HOSPITAL,3753
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,22,10/01/2024,10/31/2024,49.57983193,Percent,NEWTON-WELLESLEY HOSPITAL,3754
3,IP,All Drugs and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,13.60789981,Percent,NOR-LEA HOSPITAL DISTRICT,3755
3,IP,All Opioids and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,29.95529061,Percent,PROMEDICA DEFIANCE REGIONAL HOSPITAL,3756
3,IP,Stimulants and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,34.07821229,Percent,"HENRY COUNTY HOSPITAL, INC",3757
3,IP,Cannabis and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,33.51206434,Percent,GLENDIVE MEDICAL CENTER,3758
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,23,11/01/2024,11/30/2024,47.05882353,Percent,ST JOSEPH REGIONAL MEDICAL CENTER,3759
3,IP,All Drugs and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,13.22270512,Percent,KERALTY HOSPITAL,3760
3,IP,All Opioids and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,26.95035461,Percent,KIMBLE HOSPITAL,3761
3,IP,Stimulants and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,40.30418251,Percent,COBLESKILL REGIONAL HOSPITAL,3762
3,IP,Cannabis and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,29.80769231,Percent,OASIS BEHAVIORAL HEALTH HOSPITAL,3763
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,24,12/01/2024,12/31/2024,42.22222222,Percent,"NORTHEAST GEORGIA MEDICAL CENTER, INC",3764
3,IP,All Drugs and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,13.52236925,Percent,LYNN COUNTY HOSPITAL DISTRICT,3765
3,IP,All Opioids and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,28.14910026,Percent,ONEIDA HEALTH HOSPITAL,3766
3,IP,Stimulants and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,31.21869783,Percent,NEW YORK CITY CHILDRENS PSYCH CENTER,3767
3,IP,Cannabis and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,32.56262042,Percent,ST MARY'S HEALTHCARE,3768
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,1,01/01/2023,01/31/2023,45.73643411,Percent,"PHOENIX MEDICAL PSYCHIATRIC HOSPITAL, LLC",3769
3,IP,All Drugs and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,13.60655738,Percent,CHRISTUS ST MICHAEL HEALTH SYSTEM,3770
3,IP,All Opioids and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,30.99730458,Percent,GEORGE C GRAPE COMMUNITY HOSPITAL,3771
3,IP,Stimulants and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,32.62642741,Percent,UNITY SPECIALTY HOSPITAL,3772
3,IP,Cannabis and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,36.93304536,Percent,UPMC CHAUTAUQUA AT WCA,3773
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,2,02/01/2023,02/28/2023,44.73684211,Percent,PRISMA HEALTH RICHLAND HOSPITAL,3774
3,IP,All Drugs and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,13.35933691,Percent,SHARP CHULA VISTA MEDICAL CENTER,3775
3,IP,All Opioids and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,26.25766871,Percent,CENTRAL VALLEY MEDICAL CENTER - CAH,3776
3,IP,Stimulants and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,32.79648609,Percent,SSM ST JOSEPH HEALTH CENTER,3777
3,IP,Cannabis and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,34.59552496,Percent,SPANISH PEAKS REGIONAL HEALTH CENTER,3778
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,3,03/01/2023,03/31/2023,43.85964912,Percent,REBOUND BEHAVIORAL HEALTH,3779
3,IP,All Drugs and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,14.01630989,Percent,WHITFIELD MEDICAL SURGICAL HOSPITAL,3780
3,IP,All Opioids and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,30.06622517,Percent,DR DAN C TRIGG MEMORIAL HOSPITAL,3781
3,IP,Stimulants and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,37.70250368,Percent,ST ANDREW'S HOSPITAL,3782
3,IP,Cannabis and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,36.15819209,Percent,"SATANTA DISTRICT HOSPITAL, CLINICS, & LTCU",3783
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,4,04/01/2023,04/30/2023,53.73134328,Percent,D W MCMILLAN MEMORIAL HOSPITAL,3784
3,IP,All Drugs and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,13.60387644,Percent,LIBERTY DAYTON REGIONAL MEDICAL CENTER,3785
3,IP,All Opioids and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,28.96725441,Percent,STERLING REGIONAL MEDCENTER,3786
3,IP,Stimulants and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,34.97191011,Percent,LOMPOC VALLEY MEDICAL CENTER,3787
3,IP,Cannabis and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,36.8705036,Percent,ST ELIZABETHS HOSPITAL,3788
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,5,05/01/2023,05/31/2023,45.0,Percent,NEW YORK-PRESBYTERIAN/QUEENS,3789
3,IP,All Drugs and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,13.57426726,Percent,BEACON CHILDREN'S HOSPITAL,3790
3,IP,All Opioids and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,30.8707124,Percent,COREWELL HEALTH TRENTON HOSPITAL,3791
3,IP,Stimulants and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,37.05972435,Percent,ST ELIZABETH COMMUNITY HOSPITAL,3792
3,IP,Cannabis and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,34.90909091,Percent,MESA VIEW REGIONAL HOSPITAL,3793
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,6,06/01/2023,06/30/2023,53.54330709,Percent,MAYERS MEMORIAL HOSPITAL,3794
3,IP,All Drugs and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,13.68105516,Percent,RENOWN REGIONAL MEDICAL CENTER,3795
3,IP,All Opioids and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,27.28380024,Percent,SUN BEHAVIORAL HOUSTON,3796
3,IP,Stimulants and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,38.54014599,Percent,UVA HEALTH HAYMARKET MEDICAL CENTER,3797
3,IP,Cannabis and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,35.65062389,Percent,CITIZENS MEMORIAL HOSPITAL,3798
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,7,07/01/2023,07/31/2023,50.0,Percent,GREENWOOD COUNTY HOSPITAL,3799
3,IP,All Drugs and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,13.42619689,Percent,HANCOCK COUNTY HEALTH SYSTEM,3800
3,IP,All Opioids and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,27.680798,Percent,PIONEER MEMORIAL HOSPITAL - CAH,3801
3,IP,Stimulants and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,34.67202142,Percent,HAMMOND HENRY HOSPITAL,3802
3,IP,Cannabis and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,33.82594417,Percent,THE MEDICAL CENTER AT ALBANY,3803
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,8,08/01/2023,08/31/2023,45.3125,Percent,NORTH ALABAMA SHOALS HOSPITAL,3804
3,IP,All Drugs and co-occurring disorders,Sex,Male,9,09/01/2023,09/30/2023,14.18377566,Percent,BLACKBERRY CENTER - OGLETHORPE OF ORLANDO,3805
3,IP,All Opioids and co-occurring disorders,Sex,Male,9,09/01/2023,09/30/2023,30.74074074,Percent,RIVERVIEW MEDICAL CENTER,3806
3,IP,Stimulants and co-occurring disorders,Sex,Male,9,09/01/2023,09/30/2023,37.78801843,Percent,TAMPA GENERAL HOSPITAL CRYSTAL RIVER,3807
3,IP,Cannabis and co-occurring disorders,Sex,Male,9,09/01/2023,09/30/2023,36.19402985,Percent,PANA COMMUNITY HOSPITAL,3808
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,9,09/01/2023,09/30/2023,47.45762712,Percent,EL DORADO SPRINGS,3809
3,IP,All Drugs and co-occurring disorders,Sex,Male,10,10/01/2023,10/31/2023,13.4402852,Percent,GEISINGER WYOMING VALLEY MEDICAL CENTER,3810
3,IP,All Opioids and co-occurring disorders,Sex,Male,10,10/01/2023,10/31/2023,33.82899628,Percent,HENRY FORD HEALTH KINGSWOOD HOSPITAL,3811
3,IP,Stimulants and co-occurring disorders,Sex,Male,10,10/01/2023,10/31/2023,35.84615385,Percent,LABETTE HEALTH,3812
3,IP,Cannabis and co-occurring disorders,Sex,Male,10,10/01/2023,10/31/2023,33.99602386,Percent,PINE REST CHRISTIAN MENTAL HEALTH SERVICES,3813
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,10,10/01/2023,10/31/2023,50.3875969,Percent,NORTH OKALOOSA MEDICAL CENTER,3814
3,IP,All Drugs and co-occurring disorders,Sex,Male,11,11/01/2023,11/30/2023,13.36196009,Percent,SAINT JOHN'S HEALTH CENTER,3815
3,IP,All Opioids and co-occurring disorders,Sex,Male,11,11/01/2023,11/30/2023,29.75543478,Percent,MERCY HOSPITAL BERRYVILLE,3816
3,IP,Stimulants and co-occurring disorders,Sex,Male,11,11/01/2023,11/30/2023,36.05769231,Percent,OREGON STATE HOSPITAL DISTINCT PART,3817
3,IP,Cannabis and co-occurring disorders,Sex,Male,11,11/01/2023,11/30/2023,36.36363636,Percent,BEACON CHILDREN'S HOSPITAL,3818
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,11,11/01/2023,11/30/2023,44.62809917,Percent,YOAKUM COMMUNITY HOSPITAL,3819
3,IP,All Drugs and co-occurring disorders,Sex,Male,12,12/01/2023,12/31/2023,13.30866403,Percent,HCA HOUSTON HEALTHCARE WEST,3820
3,IP,All Opioids and co-occurring disorders,Sex,Male,12,12/01/2023,12/31/2023,32.3782235,Percent,SOUTHEAST GEORGIA HEALTH SYSTEM -- CAMDEN CAMPUS,3821
3,IP,Stimulants and co-occurring disorders,Sex,Male,12,12/01/2023,12/31/2023,35.22012579,Percent,HERRIN HOSPITAL,3822
3,IP,Cannabis and co-occurring disorders,Sex,Male,12,12/01/2023,12/31/2023,35.74380165,Percent,PRINCETON BAPTIST MEDICAL CENTER,3823
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,12,12/01/2023,12/31/2023,47.36842105,Percent,PARKVIEW REGIONAL MEDICAL CENTER,3824
3,IP,All Drugs and co-occurring disorders,Sex,Male,13,01/01/2024,01/31/2024,13.27625708,Percent,NORTH SHORE HEALTH,3825
3,IP,All Opioids and co-occurring disorders,Sex,Male,13,01/01/2024,01/31/2024,29.70027248,Percent,"TIDALHEALTH NANTICOKE, INC.",3826
3,IP,Stimulants and co-occurring disorders,Sex,Male,13,01/01/2024,01/31/2024,35.05007153,Percent,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),3827
3,IP,Cannabis and co-occurring disorders,Sex,Male,13,01/01/2024,01/31/2024,36.121673,Percent,NEW ENGLAND BAPTIST HOSPITAL,3828
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,13,01/01/2024,01/31/2024,48.46153846,Percent,GUAM MEMORIAL  HOSPITAL AUTHORITY,3829
3,IP,All Drugs and co-occurring disorders,Sex,Male,14,02/01/2024,02/29/2024,13.01254689,Percent,SIOUX FALLS SPECIALTY HOSPITAL,3830
3,IP,All Opioids and co-occurring disorders,Sex,Male,14,02/01/2024,02/29/2024,29.56152758,Percent,MAYO CLINIC HEALTH SYSTEM OAKRIDGE,3831
3,IP,Stimulants and co-occurring disorders,Sex,Male,14,02/01/2024,02/29/2024,33.38788871,Percent,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,3832
3,IP,Cannabis and co-occurring disorders,Sex,Male,14,02/01/2024,02/29/2024,33.06288032,Percent,ATRIUM HEALTH LINCOLN,3833
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,14,02/01/2024,02/29/2024,38.79310345,Percent,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,3834
3,IP,All Drugs and co-occurring disorders,Sex,Male,15,03/01/2024,03/31/2024,13.54894034,Percent,"DELAWARE VALLEY HOSPITAL, INC",3835
3,IP,All Opioids and co-occurring disorders,Sex,Male,15,03/01/2024,03/31/2024,31.08108108,Percent,COMMUNITY MEMORIAL HOSPITAL - VENTURA,3836
3,IP,Stimulants and co-occurring disorders,Sex,Male,15,03/01/2024,03/31/2024,33.52941176,Percent,ATLANTIC GENERAL HOSPITAL,3837
3,IP,Cannabis and co-occurring disorders,Sex,Male,15,03/01/2024,03/31/2024,34.7826087,Percent,JOHN F KENNEDY MEMORIAL HOSPITAL,3838
3,IP,Benzodiazepine and co-occurring disorders,Sex,Male,15,03/01/2024,03/31/2024,41.88034188,Percent,MERCY HOSPITAL,3839
3,IP,All Drugs and co-occurring disorders,Sex,Male,16,04/01/2024,04/30/2024,13.91569945,Percent,OSF HOLY FAMILY MEDICAL CENTER,3840
3,IP,All Opioids and co-occurring disorders,Sex,Male,16,04/01/2024,04/30/2024,29.38076416,Percent,EFFINGHAM HEALTH SYSTEM,3841
